type,category,subcategory,priority,message
disaster,evacuation,mandatory,1,omg help. A mandatory evacuation is now in effect. Authorities ordered everyone to leave the area immediately. pls dispatch FD.
disaster,evacuation,mandatory,1,need help now. must evac imediately. Requesting immediate response.
disaster,supply_request,other,,urgent situation pls help. need supplies bad. respond asap.
disaster,medical,heavy_bleeding,1,Anyone there. blood loss. help needed now.
disaster,infrastructure_damage,utility,2,pwr poles down. water main broke. over n out.
disaster,fire,wildfire,1,emergency help. big wildfire spreading fast. Please acknowledge this message and dispatch assistance.
disaster,trapped,under_debris,1,Need urgent assistance. Someone is pinned beneath collapsed building debris. Over and out.
disaster,missing_person,child,1,emergency situation. cant find child anywhere. pls dispatch FD.
disaster,utility,power_outage,4,Please help. power out. electrical grid down. Emergency crews are needed at this location.
disaster,supply_request,other,,Requesting immediate help. need basic stuff. Emergency crews are needed at this location.
disaster,evacuation,mandatory,1,help. evacuation order issued. evacuation order. need immediate response.
disaster,fire,structural_fire,2,SOS. smoke from roof. apt fire rn. Over and out.
disaster,utility,power_outage,4,urgent help needed. electricity out. respond asap.
disaster,supply_request,clothing,4,911 situation here. clothing destroyed. need svc rn.
disaster,structure_damage,moderate,2,urgent. walls crackng badly. over n out.
disaster,infrastructure_damage,utility,2,We require emergency assistance. utility poles down. ETA pls.
disaster,fire,vehicle_fire,3,omg help. car eng fire rn. need svc rn.
disaster,supply_request,clothing,4,need emerg svc. clothing destroyed. req coats n blankets. ETA pls.
disaster,infrastructure_damage,other,4,emergncy need help. comunication tower damged. need help rn.
disaster,flooding,flash_flood,1,pls help. flood water rising fast. pls dispatch FD.
disaster,medical,illness,2,emergency help. anaphylactic shock. need immediate response.
disaster,medical,unconscious,2,emergency help. no response at all. fainted. over n out.
disaster,medical,unconscious,2,help needed asap. lying unconscious. Please acknowledge this message and dispatch assistance.
disaster,trapped,in_vehicle,2,omg help. The doors are jammed and we cannot exit the vehicle. ETA pls.
disaster,infrastructure_damage,road,5,emergency situation. road cant pass. road washed away. need immediate response.
disaster,flooding,street_flooding,3,mayday. rds flooded no exit. roads flooded. rspnd 2 this msg.
disaster,utility,gas_leak,1,SOS. gass leak in bulding. need emergncy crew now.
disaster,supply_request,other,,theres emergency. need emergency supplies. need suplies. Requesting immediate response.
disaster,infrastructure_damage,other,4,mayday. infrastructure damaged. over n out.
disaster,trapped,under_debris,1,stuck under the debris. send help imediately.
disaster,medical,unconscious,2,SOS pls rspnd. no response at all. We are waiting in a safe place for responders.
disaster,utility,water_outage,2,emergncy need help. h2o svc out. water stopped. over n out.
disaster,utility,water_outage,2,mayday. no water. water out. pls send help asap.
disaster,medical,light_bleeding,3,help. scrape bleeding a little. need immediate response.
disaster,structure_damage,severe,1,Anyone there. structure destroyed. over n out.
disaster,evacuation,mandatory,1,emergency situation. told to evacuate immediately. need help rn.
disaster,flooding,house_flooding,2,help needed asap. home filling with water. watter coming thru house. plz send responders quick.
disaster,fire,vehicle_fire,3,emergncy need help. vehicle on fire. ETA pls.
disaster,fire,vehicle_fire,3,plz help us asap. engin is burnin. Flames are coming from the car engine. Please send help immediately.
disaster,infrastructure_damage,utility,2,theres emergency. water main broken. need immediate response.
disaster,evacuation,voluntary,5,emergency situation. prepairing to evac. preparing to evacuate. need immediate response.
disaster,trapped,in_vehicle,2,emergency help. We are stuck inside a vehicle after the disaster. need svc rn.
disaster,supply_request,other,,SOS pls rspnd. need basic stuff. Please send help immediately.
disaster,trapped,under_debris,1,We need help. stuck under the debris. send help imediately.
disaster,infrastructure_damage,utility,2,theres emergency. infrastructure destroyed. help needed now.
disaster,structure_damage,moderate,2,urgent help needed. Part of the structure has failed but it is still standing. structure compromised. Waiting for assistance.
disaster,supply_request,clothing,4,Can someone assist us. req coats n blankets. no warm clothes. Waiting for assistance.
disaster,supply_request,food,3,mayday. no food left. We need shelf-stable food for the displaced families. send someone quick.
disaster,missing_person,child,1,sum1 help. minor missing. plz send responders quick.
disaster,trapped,in_vehicle,2,Please respond as soon as possible. car door jamd cant exit. send emergency services.
disaster,medical,light_bleeding,3,Need urgent assistance. superficial bleeding. req rescue asap.
disaster,infrastructure_damage,other,4,help needed asap. communication towers down. public facilty destroyd. hurry pls.
disaster,flooding,flash_flood,1,SOS pls rspnd. flash flood heading here. flash flood coming. Please acknowledge this message and dispatch assistance.
disaster,structure_damage,light,4,Anyone there. some cracks in walls. lt struct dmg. req rescue asap.
disaster,flooding,flash_flood,1,Help help. water coming in fast. watr risin rapidly. ETA pls.
disaster,evacuation,voluntary,5,urgent situation pls help. should we evacuate. considering evacuation. req rescue asap.
disaster,trapped,under_debris,1,SOS pls rspnd. pind under debries. req rescue asap.
disaster,evacuation,mandatory,1,help needed asap. must evacuate asap. send emergency services.
disaster,structure_damage,light,4,SOS pls rspnd. light damage. lt struct dmg. send someone quick.
disaster,flooding,house_flooding,2,help needed asap. hse filling w wtr. water thru doors. Send someone quickly.
disaster,fire,structural_fire,2,We require emergency assistance. apartment complex on fire. house burning down. Please respond.
disaster,medical,illness,2,We need help. anaphylactic shock. collapsing from illness. Need help now.
disaster,missing_person,adult,2,sum1 help. person disappeared. need svc rn.
disaster,evacuation,voluntary,5,omg help. Authorities recommend that residents consider leaving early. Emergency crews are needed at this location.
disaster,evacuation,voluntary,5,Please help. should we evacuate. pls respond.
disaster,infrastructure_damage,other,4,emergncy need help. A public facility was severely damaged by the disaster. pls respond.
disaster,fire,wildfire,1,help. Forest fire smoke and flames are getting closer. wildfr close 2 homes. over n out.
disaster,supply_request,food,3,help us. runing out of fud. pls dispatch FD.
disaster,flooding,house_flooding,2,Please respond as soon as possible. house flooding bad. basment is floded. Please send help immediately.
disaster,flooding,house_flooding,2,Urgent situation here. basement completely flooded. The ground floor is quickly filling with water. help needed now.
disaster,trapped,under_debris,1,Help help. trapped beneath the wreckage. Please acknowledge this message and dispatch assistance.
disaster,flooding,house_flooding,2,Help help. basment is floded. basement flooded. Please send help immediately.
disaster,structure_damage,light,4,SOS. smal cracks in bulding. minor structual damge. need emergncy crew now.
disaster,missing_person,elderly,1,theres emergency. elderly person missing. respond asap.
disaster,fire,structural_fire,2,911 situation here. smoke coming from the roof. send help quick.
disaster,evacuation,voluntary,5,We need help. preparing to evacuate. send help quick.
disaster,utility,water_outage,2,Mayday mayday. no running h2o. need emergncy crew now.
disaster,trapped,under_debris,1,help. trapped under debris. send help quick.
disaster,structure_damage,moderate,2,urgent. big building damage. rspnd 2 this msg.
disaster,missing_person,elderly,1,Anyone there. old person missing. cant find elderly fam mbr. plz send responders quick.
disaster,infrastructure_damage,utility,2,mayday. power lines down. watr main is brokn. help needed now.
disaster,supply_request,other,,emergncy need help. need supplies bad. help needed now.
disaster,medical,unconscious,2,need emerg svc. not responding. lost conciousnes rn. need help rn.
disaster,infrastructure_damage,utility,2,SOS. power lines down. Over and out.
disaster,missing_person,elderly,1,Emergency. elderly person missing. elderley person mising. over n out.
disaster,missing_person,child,1,need emerg svc. lost sight of my kid. need emergncy crew now.
disaster,missing_person,adult,2,need help now. can't locate family member. rspnd 2 this msg.
disaster,supply_request,clothing,4,plz help us asap. need cloths. need clothes. send help imediately.
disaster,structure_damage,severe,1,plz help us asap. bulding completly colapsed. building fell. pls send help asap.
disaster,evacuation,voluntary,5,urgent situation pls help. Authorities recommend that residents consider leaving early. prepairing to evac. pls send help asap.
