type,category,subcategory,priority,message
medical,medical,light_bleeding,3,emergency pls send help. cut needs stitches. situation deteriorating rapidly. Requesting immediate medical response.
disaster,infrastructure_damage,bridge,3,mayday. bridge collapsed. bridge unsafe. need help rn.
medical,medical,unconscious,2,Someone is hurt!. won't wake up. Patient is child. Send paramedics now.
medical,medical,unconscious,2,Medical emergency!. unresponsive. its bad. hurry pls.
disaster,flooding,street_flooding,3,This is an emergency. roads flooded. Send emergency services.
medical,medical,unconscious,2,pls help. guy knocked out cold. not breathing. hurry pls.
medical,medical,unconscious,2,Emergency!. got knocked out. Patient is adult male. Please send ambulance immediately.
medical,medical,illness,2,help plz. person collapsing sick. labored breathing. need ems.
disaster,evacuation,voluntary,5,Need urgent assistance!. planning to leave. preparing to evacuate. Please send help immediately.
disaster,supply_request,food,3,need help now. need food n water. running out of food. pls send help asap.
medical,medical,light_bleeding,3,emergency pls send help. cut needs stitches. Patient is senior citizen. shallow breathing. respond asap.
medical,medical,illness,2,emergency pls send help. bad allergy reaction. Patient is senior citizen. unresponsive. critical. Need medical help urgently.
disaster,supply_request,water,2,emergency situation. need water bottles. Please send help immediately.
medical,medical,unconscious,2,Requesting immediate medical help. he out cold. Patient is infant. difficulty breathing. super urgent. Need emergency medical services.
medical,medical,illness,2,emergency pls send help. allergic shock or smth. Patient is child. in and out of consciousness. send someone plz.
medical,medical,injury,1,Need paramedics now. leg messed up. Patient is young adult. alert and conscious. critical. waiting 4 help.
disaster,trapped,in_vehicle,2,help needed asap. trapped in car help. Send emergency services.
disaster,supply_request,other,,Emergency!. need supplies bad. pls send help asap.
medical,medical,illness,2,need help asap. diabetic thing emergency. Please hurry.
disaster,utility,power_outage,4,urgent help needed. power out. lost power. over n out.
disaster,missing_person,child,1,We need help. lost my child. need help rn.
disaster,other,,,need help now. send emergency services.
disaster,trapped,under_debris,1,emergency situation. trapped beneath the wreckage. send someone quick.
disaster,trapped,under_debris,1,emergency situation. stuck under the debris. over n out.
medical,medical,injury,1,medical emerg. person has been injured. Patient is infant. difficulty breathing. immediate action needed. pls hurry.
medical,medical,injury,1,help plz. accident victim here. Patient is infant. disoriented. rapid breathing. send help now.
disaster,other,,,anybody there. need help rn.
disaster,missing_person,elderly,1,pls help. can't find elderly relative. old man/woman missing. send someone quick.
disaster,structure_damage,light,4,anybody there. some cracks in walls. Over and out.
disaster,fire,wildfire,1,hlp pls. big wildfire spreading fast. Send someone quickly.
disaster,trapped,under_debris,1,need assistance rn. under wreckage. stuck under debris. Requesting immediate response.
disaster,missing_person,elderly,1,anybody there. elderly lost. Please send help immediately.
disaster,utility,water_outage,2,Mayday mayday. water system fail. no running h2o. Waiting for assistance.
disaster,supply_request,food,3,SOS. running out of food. need food n water. waiting for help.
disaster,trapped,under_debris,1,Please help!. trapped under stuff help. hurry pls.
medical,medical,heavy_bleeding,1,need help asap. so much blood. Patient is middle-aged person. really urgent. Waiting for medical assistance.
medical,medical,heavy_bleeding,1,Medical emergency!. critical bleed. Patient is elderly woman. breathing normally. need medical help bad.
disaster,other,,,This is an emergency. pls respond.
medical,medical,heavy_bleeding,1,Help help. bleeding severely from wound. semi-conscious. hurry pls.
disaster,fire,wildfire,1,help needed asap. flames spreading across the hillside. Over and out.
medical,medical,unconscious,2,emergency pls send help. not breathing properly and unconscious. labored breathing. urgent asap. come quick.
disaster,flooding,flash_flood,1,mayday. flash flood area. pls send help asap.
medical,medical,heavy_bleeding,1,urgent hlp needed. arterial bleed. Patient is adult male. semi-conscious. needs immediate attention. waiting 4 help.
disaster,trapped,in_building,1,mayday. trapped help. need help rn.
medical,medical,injury,1,guy need help bad. hurt from an accident. Patient is teenager. labored breathing. time sensitive. Need medical help urgently.
disaster,flooding,flash_flood,1,need assistance rn. flood water rising fast. water coming in fast. need help rn.
disaster,fire,wildfire,1,Mayday mayday. fire jumping from tree to tree. wildfire out of control. over n out.
medical,medical,illness,2,hlp. chest pains. Patient is senior citizen. semi-conscious. shallow breathing. hurry pls.
medical,medical,illness,2,guy need help bad. stroke maybe idk. Patient is teenager. gasping for air. its bad. respond asap.
medical,medical,illness,2,help plz. bad reaction to medication. labored breathing. needs immediate attention. pls hurry.
medical,medical,unconscious,2,Please help!. he out cold. Patient is young adult. need ambulance quick.
disaster,structure_damage,severe,1,emergency situation. building collapsed. building fell. pls respond.
disaster,utility,gas_leak,1,Need urgent assistance!. strong gas smell. send someone quick.
disaster,evacuation,voluntary,5,Emergency!. preparing to evacuate. need help rn.
disaster,infrastructure_damage,other,4,pls help. infrastructure damaged. help needed now.
disaster,evacuation,mandatory,1,Urgent situation here. forced to evacuate. evacuation order. send someone quick.
medical,medical,light_bleeding,3,Help help. cut needs stitches. in and out of consciousness. waiting 4 help.
disaster,other,,,SOS. need help rn.
medical,medical,unconscious,2,omg need help. wont wake up idk what to do. Patient is elderly man. unresponsive. its bad. come quick.
disaster,supply_request,other,,This is an emergency. need assistance with resources. pls respond.
disaster,evacuation,voluntary,5,Mayday mayday. considering evacuation. need to evacuate maybe. help needed now.
medical,medical,unconscious,2,need paramedic quick. won't wake up. unconscious. stopped breathing. immediate action needed. Please hurry.
medical,medical,unconscious,2,help!!. not breathing properly and unconscious. situation deteriorating rapidly. pls send ambulance asap.
disaster,supply_request,clothing,4,hlp pls. need warm clothing. waiting for help.
medical,medical,light_bleeding,3,pls help. minor laceration. Patient is child. Please respond quickly.
disaster,flooding,street_flooding,3,urgent. road impassable water. streets underwater. Waiting for assistance.
medical,medical,heavy_bleeding,1,help plz. massive blood loss. Patient is young adult. responsive. critical. Please respond quickly.
disaster,flooding,flash_flood,1,urgent help needed. flash flood heading here. Send emergency services.
disaster,flooding,flash_flood,1,emergency situation. flood water rising fast. water rushing in fast. Please send help immediately.
medical,medical,illness,2,Urgent medical situation here. difficulty breathing. Patient is adult male. rapid breathing. need help now. Time is critical.
medical,medical,light_bleeding,3,urgent hlp needed. light blood loss. super urgent. Time is critical.
medical,medical,unconscious,2,Need urgent medical assistance!. completely unresponsive. Patient is elderly man. in and out of consciousness. difficulty breathing. send someone plz.
disaster,other,,,need assistance rn. waiting for help.
disaster,missing_person,elderly,1,theres emergency. senior missing help. need help rn.
disaster,utility,gas_leak,1,help us. strong gas smell. Requesting immediate response.
disaster,infrastructure_damage,other,4,SOS. towers down. infrastructure damaged. Please send help immediately.
medical,medical,unconscious,2,need paramedic quick. no response at all. Patient is infant. breathing normally. pls send ambulance asap.
medical,medical,unconscious,2,SOS. no response at all. Patient is child. breathing normally. need attention now. Need emergency medical services.
medical,medical,heavy_bleeding,1,Someone is hurt!. deep cut bleeding heavily. Patient is teenager. pls respond quick.
medical,medical,injury,1,send amb pls. serious injury occurred. semi-conscious. getting worse. send someone plz.
disaster,structure_damage,severe,1,help!!. building collapsed. need help rn.
medical,medical,heavy_bleeding,1,hlp. deep cut bleeding heavily. Time is critical.
